track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_album_release_year
0.57,3,3,0.524,0.843,0.91,0.86,0,0.0536,0.000417,0.13,0.375,0.212,0.36,2018
0.28,3,3,0.611,0.847,0.73,0.91,1,0.088,0.00194,0.01,0.198,0.637,0.43,2018
0.63,3,3,0.643,0.954,0.82,0.91,1,0.108,0.00528,0.0,0.466,0.54,0.48,2011
0.65,3,3,0.71,0.811,0.27,0.89,1,0.0431,0.00105,0.0,0.0677,0.914,0.51,2006
0.55,3,3,0.491,0.87,0.18,0.89,1,0.0443,4.49e-05,0.0,0.0607,0.21,0.43,2018
0.26,3,3,0.666,0.584,0.18,0.8,1,0.0338,0.386,0.0,0.152,0.686,0.48,2007
0.31,3,3,0.337,0.951,0.09,0.87,1,0.0653,0.013,0.0,0.113,0.53,0.69,2008
0.22,3,3,0.535,0.834,1.0,0.82,1,0.0269,3.58e-05,0.0,0.305,0.644,0.41,2007
0.02,3,3,0.466,0.889,1.0,0.86,0,0.115,0.0158,0.0,0.253,0.773,0.49,2008
0.12,3,3,0.236,0.97,0.09,0.82,1,0.0656,0.000629,0.81,0.0994,0.303,0.82,2007
0.14,3,3,0.554,0.8,0.73,0.79,1,0.0348,0.0145,0.1,0.105,0.162,0.4,2007
0.08,3,3,0.433,0.787,0.73,0.83,1,0.0581,0.00287,0.0,0.0883,0.562,0.47,2009
0.55,3,3,0.301,0.813,0.18,0.79,0,0.0568,0.000674,0.0,0.197,0.236,0.46,1999
0.03,3,3,0.771,0.847,0.36,0.85,1,0.0383,0.21,0.0,0.0759,0.886,0.54,1997
0.2,3,3,0.278,0.898,0.55,0.75,1,0.106,0.000168,0.0,0.0539,0.113,0.5,2008
0.01,3,3,0.67,0.535,0.18,0.71,1,0.0523,0.404,0.0,0.0858,0.429,0.47,1991
0.74,3,3,0.491,0.802,0.36,0.83,1,0.0392,0.25,0.0,0.387,0.472,0.5,2001
0.32,3,3,0.467,0.513,0.64,0.67,1,0.0825,0.0277,0.0,0.229,0.448,0.34,1997
0.36,3,3,0.672,0.963,0.82,0.89,1,0.0507,0.00205,0.0,0.291,0.621,0.53,1997
0.09,3,3,0.73,0.869,0.45,0.82,1,0.0294,0.0605,0.06,0.335,0.903,0.62,1998
0.03,3,3,0.45,0.904,0.55,0.81,1,0.046,0.0872,0.11,0.0997,0.689,0.52,1987
0.02,3,3,0.273,0.953,1.0,0.79,1,0.0768,0.0146,0.02,0.19,0.445,0.42,1987
0.03,3,3,0.491,0.789,0.91,0.75,0,0.0791,0.0119,0.59,0.309,0.125,0.38,2007
0.02,3,3,0.511,0.917,0.82,0.81,0,0.0378,8.57e-05,0.5,0.0418,0.652,0.49,2007
0.01,3,3,0.361,0.886,0.18,0.81,0,0.0934,0.00849,0.1,0.115,0.308,0.53,2007
0.24,3,3,0.525,0.937,0.18,0.89,1,0.0749,0.000829,0.0,0.0873,0.494,0.51,2007
0.21,3,3,0.606,0.841,0.18,0.87,1,0.0452,0.0102,0.0,0.075,0.649,0.4,2007
0.17,3,3,0.511,0.823,0.55,0.83,0,0.0471,0.00548,0.0,0.101,0.536,0.58,1993
0.07,3,3,0.575,0.596,0.82,0.75,1,0.0752,0.133,0.0,0.0479,0.721,0.59,2000
0.42,3,3,0.639,0.613,0.36,0.78,0,0.0363,0.234,0.0,0.321,0.755,0.55,2008
0.19,3,3,0.555,0.785,0.36,0.75,0,0.0352,0.0316,0.16,0.347,0.673,0.53,1991
0.02,3,3,0.917,0.643,0.18,0.81,1,0.0413,0.133,0.0,0.0569,0.746,0.49,2009
0.63,3,3,0.54,0.977,0.09,0.9,1,0.0878,2.55e-05,0.06,0.0533,0.211,0.45,2005
0.49,3,3,0.585,0.887,0.27,0.87,0,0.0362,0.000376,0.05,0.132,0.711,0.49,2013
0.4,3,3,0.484,0.995,0.09,0.89,0,0.238,7.27e-06,0.0,0.208,0.0436,0.63,2011
0.53,3,3,0.373,0.991,0.64,0.93,1,0.214,0.000157,0.0,0.162,0.316,0.83,2015
0.81,3,3,0.496,0.863,0.82,0.89,1,0.0381,0.0046,0.0,0.639,0.243,0.46,2003
0.61,3,3,0.441,0.608,0.27,0.91,0,0.0344,0.00923,0.0,0.145,0.209,0.52,2013
0.7,3,3,0.429,0.966,0.73,0.88,1,0.0733,0.000209,0.12,0.371,0.525,0.75,2008
0.55,3,3,0.465,0.965,1.0,0.88,1,0.114,0.000143,0.0,0.245,0.392,0.62,2013
0.73,3,3,0.611,0.95,0.73,0.9,1,0.0518,0.00141,0.0,0.0543,0.607,0.55,2007
0.72,3,3,0.404,0.969,0.73,0.91,1,0.195,8.51e-05,0.01,0.268,0.29,0.73,2005
0.6,3,3,0.469,0.958,0.36,0.91,0,0.0865,0.00183,0.0,0.107,0.262,0.32,2013
0.69,3,3,0.55,0.952,0.73,0.88,1,0.0924,0.000193,0.0,0.0614,0.391,0.53,2005
0.65,3,3,0.238,0.967,0.36,0.92,0,0.136,0.000213,0.0,0.26,0.58,0.71,2015
0.51,3,3,0.564,0.978,0.09,0.89,0,0.132,8.93e-05,0.0,0.143,0.432,0.57,2013
0.67,3,3,0.217,0.92,0.73,0.88,1,0.0628,2.86e-05,0.0,0.102,0.376,0.7,2003
0.72,3,3,0.659,0.93,0.36,0.9,0,0.0783,0.00364,0.0,0.149,0.534,0.55,2001
0.65,3,3,0.537,0.964,0.82,0.89,1,0.113,0.000599,0.0,0.0564,0.712,0.65,2015
0.67,3,3,0.481,0.932,0.36,0.88,0,0.083,0.00721,0.0,0.337,0.543,0.63,2013
0.74,3,3,0.695,0.876,0.27,0.89,0,0.0553,0.000996,0.0,0.106,0.941,0.38,2000
0.71,3,3,0.687,0.677,0.18,0.89,1,0.0508,0.000658,0.0,0.0564,0.546,0.31,2005
0.43,3,3,0.368,0.824,0.09,0.89,0,0.0401,0.00943,0.0,0.11,0.12,0.68,2011
0.75,3,3,0.556,0.981,0.09,0.92,0,0.128,0.00662,0.0,0.218,0.716,0.42,2005
0.02,3,3,0.609,0.935,0.55,0.91,1,0.0479,0.0029,0.0,0.188,0.498,0.4,2001
0.56,3,3,0.535,0.986,0.36,0.88,1,0.0965,9.63e-05,0.0,0.0821,0.353,0.32,2015
0.72,3,3,0.533,0.967,0.09,0.92,1,0.0995,0.00791,0.0,0.336,0.782,0.59,2009
0.67,3,3,0.402,0.97,0.18,0.88,0,0.0668,1.29e-05,0.0,0.189,0.476,0.31,2015
0.71,3,3,0.398,0.939,0.82,0.92,0,0.0648,0.00591,0.0,0.357,0.235,0.38,2014
0.67,3,3,0.447,0.966,0.64,0.91,1,0.089,0.00349,0.0,0.312,0.533,0.74,2015
0.72,3,3,0.43,0.704,0.09,0.81,0,0.0804,0.000155,0.0,0.0933,0.703,0.49,1992
0.69,3,3,0.468,0.769,0.36,0.83,1,0.041,0.00014,0.0,0.271,0.17,0.43,1999
0.66,3,3,0.486,0.94,0.64,0.89,0,0.0605,0.00919,0.0,0.0777,0.42,0.33,2015
0.59,3,3,0.547,0.95,0.0,0.9,1,0.0577,0.000175,0.01,0.166,0.594,0.42,2013
0.55,3,3,0.437,0.97,0.09,0.93,0,0.0771,2.87e-05,0.0,0.252,0.509,0.31,2015
0.1,3,3,0.653,0.966,0.82,0.89,0,0.0598,0.00287,0.0,0.143,0.874,0.53,2001
0.58,3,3,0.296,0.912,0.45,0.9,1,0.0645,3.45e-05,0.0,0.389,0.276,0.72,2015
0.55,3,3,0.579,0.973,0.45,0.93,0,0.09,0.000145,0.06,0.226,0.677,0.48,2015
0.46,3,3,0.442,0.892,0.82,0.84,0,0.086,0.00267,0.0,0.0758,0.237,0.63,2016
0.53,3,3,0.492,0.95,0.18,0.88,1,0.0559,4.23e-05,0.0,0.071,0.401,0.56,2013
0.69,3,3,0.557,0.886,1.0,0.89,0,0.0498,0.000595,0.0,0.0904,0.17,0.48,2009
0.59,3,3,0.212,0.926,0.64,0.91,0,0.14,0.000725,0.0,0.081,0.262,0.68,2006
0.64,3,3,0.328,0.826,0.55,0.87,1,0.0362,0.000224,0.0,0.0818,0.341,0.45,1999
0.7,3,3,0.498,0.83,0.55,0.87,0,0.0421,0.00461,0.0,0.139,0.453,0.37,2003
0.68,3,3,0.552,0.988,0.09,0.92,0,0.0787,0.000108,0.31,0.846,0.619,0.58,2012
0.51,3,3,0.328,0.939,0.18,0.94,0,0.0423,4.93e-05,0.01,0.337,0.329,0.78,2008
0.04,3,3,0.575,0.746,0.36,0.86,1,0.0326,0.00875,0.0,0.768,0.607,0.46,2001
0.76,3,3,0.433,0.959,0.82,0.89,1,0.0431,0.000917,0.0,0.028,0.365,0.72,2007
0.33,3,3,0.524,0.97,0.64,0.87,1,0.278,2.56e-05,0.0,0.0796,0.328,0.47,2018
0.59,3,3,0.179,0.953,0.45,0.92,1,0.202,1.5e-05,0.0,0.363,0.337,0.64,2018
0.55,3,3,0.539,0.97,0.09,0.9,1,0.0534,0.000113,0.0,0.232,0.382,0.43,2004
0.68,3,3,0.426,0.888,0.0,0.9,0,0.0987,0.000455,0.0,0.306,0.387,0.6,2015
0.77,3,3,0.55,0.917,0.0,0.91,1,0.0638,0.00428,0.0,0.197,0.601,0.53,2008
0.49,3,3,0.512,0.804,0.0,0.89,0,0.0308,0.00142,0.0,0.125,0.245,0.42,2014
0.7,3,3,0.339,0.931,0.45,0.9,0,0.062,0.0015,0.0,0.425,0.467,0.47,2008
0.64,3,3,0.462,0.972,0.64,0.92,0,0.138,0.00285,0.0,0.666,0.449,0.53,2014
0.31,3,3,0.488,0.876,0.55,0.88,1,0.0445,0.000133,0.0,0.184,0.424,0.38,2012
0.72,3,3,0.603,0.886,0.45,0.9,0,0.0837,0.00045,0.0,0.26,0.395,0.53,2016
0.54,3,3,0.59,0.823,0.45,0.88,0,0.0394,0.00187,0.0,0.375,0.571,0.54,2011
0.48,3,3,0.705,0.741,0.36,0.9,1,0.0571,0.0411,0.0,0.489,0.824,0.42,2017
0.02,3,3,0.4,0.886,0.64,0.87,1,0.0513,0.000783,0.0,0.132,0.408,0.82,2015
0.59,3,3,0.556,0.812,0.0,0.89,1,0.0469,0.0171,0.14,0.143,0.181,0.42,2004
0.54,3,3,0.218,0.576,0.73,0.83,1,0.0387,0.0044,0.65,0.184,0.14,0.78,2004
0.27,3,3,0.53,0.881,0.45,0.9,0,0.041,0.000121,0.0,0.31,0.555,0.42,2012
0.7,3,3,0.452,0.928,0.18,0.91,1,0.079,0.000706,0.0,0.226,0.6,0.54,2005
0.03,3,3,0.508,0.923,0.73,0.91,1,0.0392,0.000369,0.0,0.0948,0.689,0.36,2015
0.66,3,3,0.359,0.955,0.36,0.93,0,0.12,0.00116,0.0,0.349,0.446,0.71,2006
0.65,3,3,0.306,0.873,0.0,0.9,0,0.0567,0.00105,0.0,0.52,0.452,0.83,2006
0.59,3,3,0.48,0.988,1.0,0.91,0,0.0838,3.17e-05,0.0,0.389,0.252,0.52,2015
0.63,3,3,0.453,0.911,0.18,0.9,0,0.0382,0.00554,0.0,0.0627,0.218,0.57,2015
0.65,3,3,0.501,0.779,0.91,0.84,1,0.0421,0.000419,0.0,0.139,0.231,0.44,2017
0.27,3,3,0.367,0.896,0.0,0.88,1,0.0422,0.0179,0.0,0.356,0.512,0.62,2015
0.62,3,3,0.294,0.92,0.91,0.92,0,0.0635,4.11e-05,0.0,0.0804,0.582,0.77,2017
0.51,3,3,0.573,0.949,0.18,0.92,1,0.0443,0.00293,0.0,0.226,0.897,0.62,2012
0.47,3,3,0.45,0.859,0.18,0.87,1,0.0516,3.21e-05,0.0,0.182,0.463,0.4,2010
0.54,3,3,0.414,0.989,0.73,0.93,1,0.0799,3e-05,0.0,0.301,0.359,0.58,2015
0.63,3,3,0.532,0.878,0.45,0.88,0,0.0326,0.00229,0.0,0.0771,0.579,0.43,2012
0.53,3,3,0.318,0.958,0.91,0.92,1,0.442,0.0603,0.0,0.0981,0.3,0.68,2001
0.63,3,3,0.328,0.842,0.55,0.84,1,0.0882,0.000111,0.81,0.0496,0.422,0.47,2003
0.1,3,3,0.404,0.923,0.0,0.89,0,0.0547,0.00107,0.02,0.0637,0.248,0.34,2001
0.36,3,3,0.41,0.883,0.55,0.86,1,0.0384,0.00339,0.0,0.114,0.518,0.66,2009
0.33,3,3,0.465,0.954,0.36,0.93,0,0.139,0.00011,0.0,0.173,0.349,0.6,2020
0.3,3,3,0.297,0.974,0.64,0.89,1,0.135,0.00366,0.0,0.113,0.227,0.55,2019
0.09,3,3,0.56,0.28,0.0,0.65,1,0.0378,0.865,0.0,0.121,0.0395,0.54,2019
0.5,3,3,0.357,0.955,0.55,0.89,1,0.203,6.19e-05,0.0,0.108,0.306,0.38,2019
0.38,3,3,0.242,0.849,0.82,0.87,0,0.0899,0.000188,0.0,0.105,0.25,0.35,2018
0.46,3,3,0.559,0.803,0.73,0.85,1,0.107,0.00719,0.0,0.793,0.316,0.37,2019
0.38,3,3,0.521,0.969,0.91,0.91,0,0.156,0.000109,0.0,0.315,0.518,0.42,2019
0.4,3,3,0.654,0.936,0.91,0.89,0,0.134,0.605,0.0,0.0562,0.702,0.42,2019
0.43,3,3,0.469,0.983,0.45,0.88,0,0.188,9.43e-05,0.0,0.337,0.37,0.43,2019
0.26,3,3,0.493,0.903,0.82,0.79,0,0.061,1.22e-05,0.02,0.0653,0.138,0.5,2019
0.45,3,3,0.397,0.961,0.45,0.84,0,0.107,9.12e-05,0.0,0.159,0.446,0.7,2019
0.38,3,3,0.487,0.847,1.0,0.9,1,0.0391,0.000858,0.0,0.109,0.309,0.53,2019
0.4,3,3,0.46,0.941,1.0,0.86,1,0.0855,0.000254,0.07,0.331,0.279,0.67,2019
0.33,3,3,0.45,0.923,0.55,0.89,1,0.0435,2.95e-05,0.0,0.152,0.36,0.4,2019
0.37,3,3,0.651,0.871,0.0,0.89,1,0.384,0.0267,0.0,0.124,0.151,0.58,2019
0.33,3,3,0.716,0.658,0.36,0.8,0,0.0689,0.167,0.0,0.0959,0.683,0.63,2019
0.39,3,3,0.418,0.992,0.45,0.94,0,0.156,0.00886,0.29,0.941,0.113,0.54,2019
0.37,3,3,0.504,0.963,0.91,0.92,0,0.0828,0.000418,0.0,0.102,0.554,0.4,2017
0.21,3,3,0.711,0.747,0.64,0.87,0,0.04,0.272,0.0,0.105,0.62,0.41,2016
0.19,3,3,0.405,0.92,0.64,0.89,0,0.0529,0.00132,0.0,0.213,0.407,0.58,2016
0.24,3,3,0.428,0.386,0.82,0.67,1,0.0294,0.274,0.83,0.111,0.36,0.44,2019
0.28,3,3,0.408,0.972,0.18,0.9,1,0.115,0.00312,0.0,0.062,0.429,0.67,2019
0.28,3,3,0.415,0.925,0.0,0.85,1,0.0573,2.16e-06,0.0,0.0922,0.185,0.42,2019
0.34,3,3,0.435,0.91,0.18,0.91,0,0.0486,6.88e-05,0.0,0.106,0.467,0.61,2019
0.25,3,3,0.511,0.756,1.0,0.87,0,0.149,0.00117,0.01,0.107,0.756,0.56,2019
0.35,3,3,0.619,0.958,0.36,0.91,1,0.0583,0.0112,0.0,0.137,0.69,0.6,2019
0.36,3,3,0.306,0.973,0.73,0.9,0,0.116,0.000166,0.0,0.273,0.586,0.84,2019
0.35,3,3,0.466,0.926,0.55,0.9,0,0.072,5.86e-05,0.0,0.0731,0.56,0.61,2019
0.33,3,3,0.509,0.582,0.64,0.75,1,0.0416,0.0665,0.0,0.398,0.622,0.78,2019
0.27,3,3,0.618,0.828,0.73,0.87,1,0.0429,0.00404,0.0,0.127,0.549,0.48,2019
0.29,3,3,0.663,0.929,1.0,0.89,0,0.0385,0.00875,0.0,0.15,0.552,0.51,2019
0.21,3,3,0.511,0.886,0.91,0.9,1,0.07,0.00291,0.0,0.0715,0.305,0.63,2019
0.39,3,3,0.628,0.797,0.64,0.86,1,0.0265,0.127,0.0,0.134,0.349,0.5,2019
0.4,3,3,0.557,0.809,0.64,0.85,1,0.0302,0.124,0.01,0.123,0.938,0.32,2019
0.31,3,3,0.615,0.784,0.82,0.83,1,0.0268,0.000998,0.0,0.0962,0.711,0.54,2019
0.38,3,3,0.432,0.882,0.91,0.92,1,0.0369,0.000117,0.0,0.23,0.276,0.74,2018
0.3,3,3,0.567,0.955,0.64,0.91,0,0.0717,0.0386,0.0,0.171,0.658,0.64,2017
0.3,3,3,0.64,0.685,0.36,0.84,0,0.0306,0.189,0.0,0.338,0.252,0.5,2017
0.29,3,3,0.657,0.347,0.64,0.77,1,0.0274,0.935,0.43,0.152,0.35,0.46,2019
0.3,3,3,0.398,0.511,0.36,0.86,1,0.0304,0.609,0.0,0.31,0.539,0.5,2019
0.29,3,3,0.643,0.61,0.55,0.81,0,0.036,0.0061,0.05,0.204,0.587,0.58,2019
0.3,3,3,0.722,0.793,1.0,0.86,1,0.0375,0.018,0.0,0.117,0.763,0.5,2019
0.36,3,3,0.686,0.524,1.0,0.81,1,0.0338,0.284,0.0,0.145,0.78,0.41,2019
0.36,3,3,0.593,0.412,0.64,0.79,1,0.0357,0.628,0.0,0.178,0.698,0.7,2019
0.39,3,3,0.819,0.548,0.09,0.84,1,0.0734,0.00548,0.0,0.0983,0.283,0.5,2020
0.35,3,3,0.532,0.718,0.73,0.82,1,0.0422,0.014,0.0,0.0781,0.439,0.42,2019
0.3,3,3,0.672,0.748,0.09,0.91,1,0.0438,0.0111,0.0,0.077,0.783,0.51,2019
0.34,3,3,0.506,0.939,0.18,0.92,1,0.121,0.0108,0.0,0.307,0.687,0.61,2019
0.3,3,3,0.35,0.98,0.64,0.9,0,0.15,9.75e-06,0.28,0.152,0.278,0.62,2018
0.23,3,3,0.5,0.84,0.18,0.89,1,0.0413,0.429,0.0,0.122,0.397,0.5,2019
0.16,3,3,0.683,0.694,0.18,0.79,1,0.1,0.0682,0.0,0.175,0.598,0.65,2019
0.26,3,3,0.586,0.792,0.55,0.83,1,0.0355,0.179,0.0,0.222,0.558,0.56,2019
0.21,3,3,0.597,0.797,0.36,0.83,1,0.0281,0.00535,0.0,0.147,0.544,0.57,2019
0.25,3,3,0.573,0.479,0.64,0.76,1,0.0247,0.0391,0.12,0.107,0.258,0.46,2019
0.21,3,3,0.526,0.794,0.73,0.85,1,0.0322,0.0115,0.04,0.181,0.411,0.52,2019
0.21,3,3,0.531,0.93,0.55,0.84,1,0.0435,0.00887,0.0,0.184,0.69,0.52,2019
0.21,3,3,0.361,0.922,0.55,0.87,1,0.0477,0.00675,0.0,0.121,0.641,0.75,2019
0.23,3,3,0.255,0.947,0.91,0.92,0,0.105,0.000218,0.0,0.388,0.352,0.38,2019
0.17,3,3,0.339,0.918,0.55,0.89,1,0.0564,1.44e-05,0.01,0.134,0.379,0.47,2019
0.23,3,3,0.211,0.96,0.27,0.91,0,0.0733,1.64e-05,0.01,0.205,0.248,0.67,2019
0.33,3,3,0.609,0.383,0.64,0.74,1,0.0291,0.238,0.0,0.148,0.146,0.43,2019
0.32,3,3,0.684,0.453,1.0,0.83,0,0.0306,0.0144,0.0,0.107,0.324,0.5,2019
0.29,3,3,0.162,0.915,0.18,0.88,0,0.101,8.26e-05,0.0,0.0821,0.386,0.75,2019
0.29,3,3,0.615,0.905,0.0,0.88,1,0.0593,0.00158,0.0,0.104,0.611,0.5,2019
0.27,3,3,0.471,0.941,0.0,0.89,1,0.123,0.000217,0.0,0.103,0.487,0.32,2019
0.18,3,3,0.497,0.715,0.27,0.79,1,0.032,1.24e-05,0.36,0.301,0.366,0.46,2019
0.18,3,3,0.484,0.991,0.0,0.91,1,0.138,2.32e-05,0.02,0.1,0.163,0.5,2019
0.2,3,3,0.465,0.991,0.45,0.91,1,0.133,2.55e-05,0.04,0.0908,0.185,0.58,2019
0.21,3,3,0.57,0.717,0.36,0.8,1,0.0291,8.93e-05,0.0,0.0812,0.61,0.53,2019
0.14,3,3,0.509,0.216,0.82,0.6,0,0.159,0.697,0.0,0.11,0.574,0.72,2018
0.21,3,3,0.651,0.573,0.18,0.81,1,0.0432,0.00234,0.0,0.121,0.0864,0.32,2019
0.21,3,3,0.529,0.623,0.73,0.84,1,0.305,0.0743,0.0,0.104,0.606,0.7,2019
0.21,3,3,0.783,0.443,0.64,0.71,1,0.258,0.514,0.0,0.111,0.489,0.64,2019
0.25,3,3,0.644,0.596,0.82,0.74,1,0.0356,0.00212,0.0,0.16,0.727,0.5,2019
0.41,3,3,0.457,0.948,0.0,0.89,1,0.0555,2.18e-05,0.0,0.152,0.157,0.58,2017
0.54,3,3,0.573,0.983,0.09,0.89,1,0.196,0.00564,0.0,0.261,0.447,0.44,2017
0.03,3,3,0.475,0.971,0.36,0.92,0,0.0824,4.16e-05,0.0,0.313,0.348,0.38,2018
0.54,3,3,0.49,0.678,0.45,0.88,0,0.0253,0.0037,0.0,0.0838,0.181,0.32,2017
0.24,3,3,0.394,0.912,0.36,0.88,0,0.0759,2.58e-05,0.0,0.192,0.415,0.68,2018
0.23,3,3,0.381,0.934,0.64,0.9,1,0.146,0.0127,0.25,0.0652,0.315,0.73,2018
0.16,3,3,0.446,0.64,0.45,0.89,0,0.032,0.128,0.0,0.0758,0.182,0.46,2018
0.61,3,3,0.338,0.806,0.82,0.82,0,0.0767,0.00343,0.0,0.144,0.278,0.67,2018
0.57,3,3,0.513,0.875,0.18,0.87,1,0.0336,0.000139,0.0,0.0715,0.677,0.63,2013
0.13,3,3,0.331,0.97,0.73,0.89,1,0.169,2.28e-05,0.0,0.704,0.355,0.69,2013
0.5,3,3,0.458,0.955,0.27,0.89,0,0.0795,0.000664,0.01,0.223,0.161,0.5,2013
0.38,3,3,0.557,0.959,0.09,0.88,1,0.0547,0.000113,0.0,0.233,0.331,0.43,2010
0.38,3,3,0.453,0.982,0.64,0.9,1,0.0795,4.41e-05,0.0,0.358,0.424,0.48,2013
0.75,3,3,0.58,0.916,0.27,0.88,0,0.0387,0.000297,0.03,0.126,0.683,0.49,2013
0.68,3,3,0.576,0.906,0.18,0.81,1,0.0571,0.000332,0.06,0.0908,0.211,0.53,2013
0.42,3,3,0.377,0.981,0.45,0.91,1,0.0894,9e-05,0.0,0.351,0.472,0.72,2013
0.01,3,3,0.468,0.962,0.36,0.92,0,0.0904,0.00169,0.0,0.11,0.245,0.32,2013
0.05,3,3,0.389,0.667,0.36,0.84,1,0.037,0.197,0.0,0.135,0.118,0.69,2013
0.59,3,3,0.461,0.987,0.09,0.94,0,0.108,3.58e-05,0.0,0.359,0.309,0.59,2013
0.01,3,3,0.604,0.883,1.0,0.9,0,0.047,0.0254,0.0,0.0813,0.544,0.38,2012
0.01,3,3,0.534,0.95,0.82,0.92,0,0.161,0.012,0.0,0.413,0.527,0.58,2012
0.07,3,3,0.49,0.884,0.73,0.88,0,0.0428,0.000514,0.0,0.27,0.254,0.56,1997
0.45,3,3,0.523,0.919,0.45,0.9,1,0.0383,4.58e-05,0.0,0.168,0.385,0.46,2011
0.56,3,3,0.312,0.934,0.27,0.9,0,0.0683,0.000606,0.0,0.115,0.471,0.84,2012
0.53,3,3,0.611,0.981,0.55,0.9,1,0.0516,0.000253,0.02,0.0656,0.522,0.48,2013
0.44,3,3,0.454,0.945,0.55,0.89,0,0.157,0.000762,0.0,0.371,0.738,0.74,2012
0.49,3,3,0.558,0.929,0.18,0.9,1,0.0638,0.00094,0.0,0.389,0.502,0.58,2012
0.48,3,3,0.535,0.936,0.64,0.86,0,0.0377,0.000456,0.0,0.356,0.316,0.48,2013
0.68,3,3,0.532,0.633,1.0,0.87,0,0.0682,0.00378,0.0,0.0804,0.448,0.69,2012
0.39,3,3,0.473,0.839,0.09,0.88,0,0.0475,0.000289,0.0,0.273,0.329,0.54,2005
0.45,3,3,0.493,0.979,0.0,0.91,1,0.0722,0.000292,0.0,0.378,0.435,0.56,2008
0.47,3,3,0.439,0.987,0.45,0.9,1,0.22,0.00156,0.0,0.424,0.378,0.68,2013
0.59,3,3,0.212,0.924,0.64,0.91,0,0.135,0.000729,0.0,0.0831,0.244,0.68,2007
0.25,3,3,0.51,0.948,0.73,0.89,1,0.0772,0.0125,0.0,0.0999,0.309,0.55,2009
0.35,3,3,0.608,0.905,0.91,0.89,1,0.0426,0.000254,0.0,0.072,0.419,0.53,2013
0.52,3,3,0.428,0.92,1.0,0.9,1,0.054,0.0856,0.0,0.177,0.453,0.38,2010
0.19,3,3,0.469,0.862,0.91,0.89,1,0.0478,0.00231,0.0,0.102,0.253,0.33,2013
0.49,3,3,0.397,0.978,0.64,0.86,1,0.0514,4.73e-06,0.59,0.321,0.435,0.45,2013
0.37,3,3,0.511,0.932,0.0,0.88,0,0.0775,0.000233,0.08,0.635,0.267,0.54,2013
0.22,3,3,0.488,0.815,0.0,0.88,1,0.0432,7.99e-05,0.0,0.0684,0.511,0.36,2013
0.59,3,3,0.612,0.654,0.0,0.86,1,0.0287,0.0136,0.0,0.121,0.322,0.51,2013
0.49,3,3,0.313,0.901,0.09,0.91,0,0.106,0.000198,0.0,0.576,0.427,0.46,2011
0.43,3,3,0.116,0.948,0.82,0.88,1,0.359,0.00055,0.15,0.469,0.0396,0.72,2011
0.47,3,3,0.484,0.932,0.45,0.88,1,0.0619,0.00249,0.0,0.211,0.346,0.59,2011
0.59,3,3,0.469,0.969,0.0,0.93,1,0.0589,0.009,0.0,0.346,0.476,0.69,2012
0.41,3,3,0.319,0.958,0.91,0.91,0,0.119,0.0365,0.0,0.066,0.182,0.44,2013
0.44,3,3,0.524,0.958,0.18,0.9,1,0.0566,0.000902,0.0,0.152,0.427,0.54,2012
0.6,3,3,0.519,0.892,1.0,0.87,0,0.113,0.000456,0.0,0.572,0.559,0.73,2011
0.53,3,3,0.645,0.859,0.18,0.87,1,0.0562,0.000554,0.0,0.337,0.596,0.5,2012
0.52,3,3,0.495,0.905,0.73,0.9,1,0.0653,0.00227,0.0,0.142,0.215,0.41,2010
0.34,3,3,0.566,0.969,0.18,0.91,0,0.046,0.0287,0.0,0.281,0.641,0.42,2014
0.18,3,3,0.503,0.847,0.55,0.9,1,0.05,0.00126,0.0,0.119,0.306,0.68,2014
0.3,3,3,0.396,0.857,0.09,0.89,0,0.0342,0.114,0.0,0.105,0.209,0.73,2014
0.44,3,3,0.469,0.916,0.91,0.89,0,0.0547,5.43e-05,0.0,0.433,0.287,0.6,2013
0.46,3,3,0.654,0.919,0.18,0.88,1,0.0563,0.00183,0.06,0.203,0.524,0.58,2013
0.14,3,3,0.45,0.906,0.55,0.89,0,0.0439,3.67e-05,0.28,0.35,0.305,0.44,2014
0.58,3,3,0.448,0.84,0.09,0.89,0,0.0361,0.0012,0.0,0.0883,0.235,0.66,2010
0.4,3,3,0.611,0.972,0.45,0.9,0,0.11,0.000105,0.0,0.0297,0.493,0.5,2011
0.58,3,3,0.483,0.947,0.82,0.91,0,0.0594,0.000742,0.0,0.14,0.347,0.61,2014
0.33,3,3,0.386,0.943,0.45,0.91,0,0.185,0.000133,0.0,0.0928,0.402,0.62,2014
0.26,3,3,0.476,0.936,0.0,0.87,0,0.0645,2.57e-05,0.0,0.255,0.385,0.59,2014
0.2,3,3,0.442,0.976,0.09,0.91,1,0.0837,3.65e-05,0.0,0.378,0.516,0.73,2014
0.23,3,3,0.506,0.966,0.36,0.89,1,0.0609,0.000692,0.0,0.369,0.397,0.49,2014
0.21,3,3,0.28,0.868,0.36,0.87,0,0.0399,6.87e-06,0.0,0.164,0.174,0.73,2014
0.33,3,3,0.263,0.933,0.64,0.88,1,0.143,1.44e-05,0.37,0.0982,0.429,0.56,2014
0.18,3,3,0.365,0.987,0.55,0.95,0,0.119,5.29e-05,0.0,0.215,0.128,0.67,2014
0.69,3,3,0.466,0.698,0.73,0.83,1,0.0629,0.164,0.0,0.127,0.349,0.46,2018
